"","X1","Community","Gender","Literacy","Community_Group","Year","Income_source","Food_source","Education_HH","Education_spouse","Cons_Intervention_gen","Devel_Intervention_gen","Fish_NTZ","FFS","CGRN_Miombo","CGRN_Mangrove","VSLA","Association_Alliance","Food_Groups","Grains","Manufactured Cereals","Banana","Potato","Sweet Potato","Pumpkin/Carrot","Sugar","Beans/Lentils","Nuts","Vegetables","Dark Leafy Greens","Mango/Papaya","Wild Fruits","Red Meat","White Meat","Pork","Organs","Eggs","Fish","Oils/Fats","Dairy","CSB","Seeds","Salt","Inects","Weighted_Dietary_Diversity","Assets","Bicycle","Radio","Bed","Cellphone","Watch","Stove","Chair","Table","Cups & plates","Gas","Television","Axe","Machete","Mortar & pestle","Wagon","Sewing Machine","Fishing rod","Fishing net","Harpoon","Canoe","Canoe Moma","Raft","Tractor","Motorcycle","Mattress","Asset_weight_sum","TotalAssetValue","ProductiveAssetValue","NonProductiveAssetValue","Econ_dec","Chng_livli","Days_seafood","Fish_freq","Fish_sanct_impct","Prohb_fish","No_fish_spec","CF_USE_YN","CF_USE_Construction","CF_USE_Honey","CF_USE_Medicine","CF_USE_Fruit","CF_USE_Other","Mang_USE_YN","Mang_USE_Firewood","Mang_USE_Home","Mang_USE_CrabSnail","Mang_USE_FishProd","Mang_USE_medicine","Mang_USE_Honey","Mang_USE_FishTrap","Mang_USE_Other","Crop_Rotation","Legumes_BRS","Minimum_tillage","Mulching","Live_cover","Organic_Fertilizer","Any_fert","Borrow","Credit_from_A","Credit_from_B","Credit_from_C","Credit_reason","FFS_Participation"
"1453",1453,"Nacalela","Male",1,0,2008,"Fish_processing",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2.8,13400,6700,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Fish_equiptment",NA
"1454",1454,"Mavele","Male",1,0,2008,"Fruit",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.95,8000,1400,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Informal_credit",NA,NA,"Other_goods",NA
"1455",1455,"Nauluco","Male",1,0,2008,"Cash_crops",NA,"Complete_primary","Incomplete_primary",0,0,0,0,0,0,0,NA,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.75,7000,800,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,NA,NA,NA,"Health_medicine",NA
"1456",1456,"Moebase","Male",1,0,2008,"Informal_formal_business",NA,"Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4500,0,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,NA,NA
"1457",1457,"Naheco","Female",1,0,2008,"Informal_work",NA,"Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,7700,200,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Health_medicine",NA
"1458",1458,NA,"Male",1,0,2008,"Fish_sale_external",NA,"Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.3,8200,8000,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Other_goods",NA
"1459",1459,"Pulizica","Male",0,0,2008,"Fish_sale_external",NA,"None","None",1,0,1,0,0,1,0,NA,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.8,9900,5200,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1460",1460,"Pulizica","Male",1,0,2008,"Fish_sale_local",NA,"Incomplete_primary","None",1,0,1,0,0,1,0,NA,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,2.6,12300,6500,5800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Friends_family",NA,NA,"Health_medicine",NA
"1461",1461,"Namame","Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary","None",0,1,0,1,0,0,1,NA,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,6,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.85,5100,900,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,NA,NA,NA,"New_home",NA
"1462",1462,"Namiepe","Male",0,0,2008,"Informal_work",NA,"None","None",1,1,0,1,1,0,1,NA,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.85,6600,900,5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1463",1463,"Namiepe","Male",0,0,2008,"Informal_work",NA,"None","None",1,1,0,1,1,0,1,NA,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.85,6600,900,5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1464",1464,"Hori","Male",0,0,2008,"Fish_sale_external",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.85,800,700,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Animals_medicine",NA
"1465",1465,"Macogone","Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary","None",0,1,0,1,0,0,1,NA,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.3,12100,7400,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,NA,NA
"1466",1466,"Pacone","Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.75,12700,6000,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Animals_medicine",NA
"1467",1467,"Namame","Male",1,0,2008,"Cash_crops",NA,"Incomplete_primary","None",0,1,0,1,0,0,1,NA,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,7,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.05,7000,400,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,1,"Friends_family",NA,NA,"New_home",NA
"1468",1468,"Hori","Male",0,0,2008,"Subsist_crops",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,11,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2.65,14000,7400,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Health_medicine",NA
"1469",1469,"Nacalela","Male",1,0,2008,"Fish_processing",NA,"Complete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,9,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2.3,12900,6200,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Fish_equiptment",NA
"1470",1470,"Nauluco","Male",0,0,2008,"Fish_sale_local",NA,"None","None",0,0,0,0,0,0,0,NA,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.95,6400,200,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Funeral",NA
"1471",1471,"Nauluco","Male",0,0,2008,"Fish_sale_local",NA,"None","None",0,0,0,0,0,0,0,NA,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,6400,400,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Funeral",NA
"1472",1472,"Ampuitine","Female",0,0,2008,"Subsist_crops",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,8,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9,7500,900,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Other_goods",NA
"1473",1473,"Macogone","Female",0,0,2008,"Forraged_products",NA,"None",NA,0,1,0,1,0,0,1,NA,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5400,900,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Health_medicine",NA
"1474",1474,"Natere","Male",0,0,2008,NA,NA,"None","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4700,700,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Informal_credit",NA,NA,"Other_goods",NA
"1475",1475,"Natere","Male",1,0,2008,"Fish_sale_external",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,900,700,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1476",1476,"Pulizica","Male",0,0,2008,"Subsist_crops",NA,"None","None",1,0,1,0,0,1,0,NA,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1.35,5700,5500,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,1,NA,NA,NA,"Food",NA
"1477",1477,"Tipane","Male",1,0,2008,"Fish_sale_external",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,12,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.05,24900,16700,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,"Friends_family",NA,NA,"New_home",NA
"1478",1478,"Namiepe","Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary","None",1,1,0,1,1,0,1,NA,5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.55,4900,200,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1479",1479,"Macogone","Male",1,0,2008,"Fruit",NA,"Complete_primary","None",0,1,0,1,0,0,1,NA,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.6,8500,7400,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,"Other",NA,NA,"Business",NA
"1480",1480,"Mucoroma","Male",0,0,2008,"Fish_sale_external",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,7,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1.9,10700,6400,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Fish_equiptment",NA
"1481",1481,"Mtopa","Male",0,0,2008,"Subsist_crops",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4200,200,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1482",1482,"Ampuitine","Male",1,0,2008,"Fish_processing",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.55,10400,6200,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Business",NA
"1483",1483,"Pacone","Male",0,0,2008,"Subsist_crops",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7,5000,700,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Other_goods",NA
"1484",1484,"Pacone","Male",1,0,2008,"Cash_crops",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,9,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2.55,11200,6400,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Other_goods",NA
"1485",1485,"Pacone","Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary","Illiterate",NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.65,7000,500,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1486",1486,"Solulo","Male",0,0,2008,"Fish_sale_local",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,10,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.25,14400,7700,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1487",1487,"Nauluco","Male",1,0,2008,"Informal_work",NA,"Incomplete_primary","None",0,0,0,0,0,0,0,NA,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,8,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,7200,700,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Business",NA
"1488",1488,"Mucoroma","Female",0,0,2008,"Fish_sale_external",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,400,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Friends_family",NA,NA,"Food",NA
"1489",1489,"Nauluco","Male",1,0,2008,"Informal_work",NA,"Incomplete_primary","None",0,0,0,0,0,0,0,NA,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,10,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.95,8900,700,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,NA,NA,NA,"Business",NA
"1490",1490,"Nauluco","Male",1,0,2008,"Informal_work",NA,"Incomplete_primary","None",0,0,0,0,0,0,0,NA,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,10,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.95,8900,700,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,NA,NA,NA,"Home_repair",NA
"1491",1491,"Nauluco","Female",0,0,2008,"Subsist_crops",NA,"None","None",0,0,0,0,0,0,0,NA,6,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,5100,400,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Business",NA
"1492",1492,"Mtopa","Male",0,0,2008,"Fish_sale_external",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,8,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9,7500,900,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,1,"Friends_family",NA,NA,"Business",NA
"1493",1493,"Pulizica","Male",1,0,2008,"Subsist_crops",NA,"Complete_primary","None",1,0,1,0,0,1,0,NA,6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,7,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6100,1400,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,"Friends_family",NA,NA,"Funeral",NA
"1494",1494,NA,"Male",1,0,2008,"Cash_crops",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,11,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.3,16100,7900,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1495",1495,"Macogone","Male",1,0,2008,"Fish_sale_local",NA,"Complete_primary","Complete_primary",0,1,0,1,0,0,1,NA,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2.05,11500,5500,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1496",1496,"Lalaue","Male",1,0,2008,"Subsist_crops",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,7,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.15,5200,900,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Food",NA
"1497",1497,"Lalaue","Male",1,0,2008,NA,NA,"Complete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.35,4600,400,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,"Friends_family",NA,NA,"Other_goods",NA
